latitude,longitude,mean_cloud_cover,median_cloud_cover,mode_cloud_cover,min_cloud_cover,max_cloud_cover,inside_us
49.25,-101.25,0.86425,1.0,1.0,0.457,1.0,True
49.25,-100.75,0.872,0.994,1.0,0.5,1.0,True
49.25,-100.25,0.6859999999999999,0.872,1.0,0.0,1.0,True
49.25,-99.75,0.5,0.5,0.0,0.0,1.0,True
49.25,-99.25,0.7215,0.9035,1.0,0.079,1.0,True
49.25,-98.75,0.75,1.0,1.0,0.0,1.0,True
49.25,-98.25,0.5375000000000001,0.5650000000000001,0.0,0.02,1.0,True
49.25,-97.75,0.5727500000000001,0.5195000000000001,0.2,0.252,1.0,True
49.25,-97.25,0.679,0.679,0.2,0.358,1.0,True
49.25,-96.75,0.5700000000000001,0.63,0.0,0.02,1.0,True
49.25,-96.25,0.6507499999999999,0.8015,0.0,0.0,1.0,True
49.25,-95.75,0.69475,0.8895,0.8,0.0,1.0,True
49.25,-95.25,0.631,0.762,1.0,0.0,1.0,True
49.25,-94.75,0.5885,0.626,0.0,0.102,1.0,True
49.25,-94.25,0.631,0.7424999999999999,0.6000000000000001,0.039,1.0,True
49.25,-93.75,0.6565,0.8049999999999999,0.0,0.016,1.0,True
49.25,-93.25,0.5915,0.681,0.0,0.004,1.0,True
49.25,-92.75,0.569,0.6125,0.0,0.051,1.0,True
49.25,-92.25,0.48325,0.4665,0.4,0.0,1.0,True
49.25,-91.75,0.70075,0.8915,0.8,0.02,1.0,True
49.25,-91.25,0.7275,0.9530000000000001,1.0,0.004,1.0,True
49.25,-90.75,0.7125,0.919,0.8,0.012,1.0,True
49.25,-90.25,0.5787500000000001,0.6575,0.0,0.0,1.0,True
49.25,-89.75,0.71475,0.9235,0.8,0.012,1.0,True
49.25,-89.25,0.7272500000000001,0.8029999999999999,0.2,0.303,1.0,True
49.25,-88.75,0.4595,0.5215,0.4,0.201,0.594,True
49.25,-88.25,0.63775,0.7045,0.0,0.142,1.0,True
49.25,-87.75,0.501,0.508,0.8,0.0,0.988,True
49.25,-87.25,0.563,0.5630000000000001,0.0,0.126,1.0,True
49.25,-86.75,0.5805,0.6375,0.0,0.047,1.0,True
49.25,-86.25,0.60525,0.616,0.0,0.189,1.0,True
49.25,-85.75,0.7942500000000001,0.9430000000000001,0.8,0.291,1.0,True
49.25,-85.25,0.9085,0.89,0.8,0.854,1.0,True
49.25,-84.75,0.9685,0.9724999999999999,0.8,0.929,1.0,True
49.25,-84.25,0.86425,1.0,1.0,0.457,1.0,True
49.25,-83.75,1.0,1.0,1.0,1.0,1.0,True
49.25,-83.25,1.0,1.0,1.0,1.0,1.0,True
49.25,-82.75,1.0,1.0,1.0,1.0,1.0,True
49.25,-82.25,0.92525,1.0,1.0,0.701,1.0,True
49.25,-81.75,0.8385,1.0,1.0,0.354,1.0,True
49.25,-81.25,0.89775,1.0,1.0,0.591,1.0,True
49.25,-80.75,0.86725,1.0,1.0,0.469,1.0,True
49.25,-80.25,0.9055,1.0,1.0,0.622,1.0,True
49.25,-79.75,0.88975,1.0,1.0,0.559,1.0,True
49.25,-79.25,0.9299999999999999,1.0,1.0,0.72,1.0,True
49.25,-78.75,0.871,1.0,1.0,0.484,1.0,True
49.25,-78.25,0.9339999999999999,1.0,1.0,0.736,1.0,True
49.25,-77.75,0.8985,1.0,1.0,0.594,1.0,True
49.25,-77.25,0.92625,1.0,1.0,0.705,1.0,True
49.25,-76.75,0.875,1.0,1.0,0.5,1.0,True
49.25,-76.25,0.89575,1.0,1.0,0.583,1.0,True
49.25,-75.75,0.875,1.0,1.0,0.5,1.0,True
49.25,-75.25,0.7617499999999999,1.0,1.0,0.047,1.0,True
49.25,-74.75,0.8515,1.0,1.0,0.406,1.0,True
49.25,-74.25,0.80325,1.0,1.0,0.213,1.0,True
49.25,-73.75,0.8089999999999999,1.0,1.0,0.236,1.0,True
49.25,-73.25,0.8985,1.0,1.0,0.594,1.0,True
49.25,-72.75,0.94875,1.0,1.0,0.795,1.0,True
49.25,-72.25,0.9135,1.0,1.0,0.654,1.0,True
49.25,-71.75,0.881,1.0,1.0,0.524,1.0,True
49.25,-71.25,0.83275,1.0,1.0,0.331,1.0,True
49.25,-70.75,0.752,1.0,1.0,0.008,1.0,True
49.25,-70.25,0.8385,0.994,1.0,0.366,1.0,True
49.25,-69.75,0.7825,0.9625,1.0,0.205,1.0,True
49.25,-69.25,0.66625,0.8325,1.0,0.0,1.0,True
49.25,-68.75,0.61225,0.7245,1.0,0.0,1.0,True
49.25,-68.25,0.64275,0.6930000000000001,1.0,0.185,1.0,True
49.25,-67.75,0.6585,0.744,1.0,0.146,1.0,True
49.25,-67.25,0.7677499999999999,0.89,1.0,0.291,1.0,True
49.25,-66.75,0.882,1.0,1.0,0.528,1.0,True
49.25,-66.25,0.8375,1.0,1.0,0.35,1.0,True
49.25,-65.75,0.576,0.577,0.0,0.15,1.0,True
49.25,-65.25,0.86125,0.9744999999999999,1.0,0.496,1.0,True
49.25,-64.75,0.818,0.9095,1.0,0.453,1.0,True
49.25,-64.25,0.877,1.0,1.0,0.508,1.0,True
49.25,-63.75,0.876,1.0,1.0,0.504,1.0,True
49.25,-63.25,0.5975,0.6930000000000001,1.0,0.004,1.0,True
49.25,-62.75,0.75775,1.0,1.0,0.031,1.0,True
49.25,-62.25,0.8455,1.0,1.0,0.382,1.0,True
49.25,-61.75,1.0,1.0,1.0,1.0,1.0,True
49.25,-61.25,0.993,1.0,1.0,0.972,1.0,True
49.25,-60.75,1.0,1.0,1.0,1.0,1.0,True
49.25,-60.25,1.0,1.0,1.0,1.0,1.0,True
49.25,-59.75,1.0,1.0,1.0,1.0,1.0,True
49.25,-59.25,0.997,1.0,1.0,0.988,1.0,True
49.25,-58.75,1.0,1.0,1.0,1.0,1.0,True
49.25,-58.25,0.76075,1.0,1.0,0.043,1.0,True
49.25,-57.75,0.69875,0.87,1.0,0.055,1.0,True
49.25,-57.25,0.78725,0.9644999999999999,0.8,0.22,1.0,True
49.25,-56.75,0.8089999999999999,1.0,1.0,0.236,1.0,True
49.25,-56.25,0.71075,0.9215,0.8,0.02,0.98,True
49.25,-55.75,0.72125,0.8995,0.8,0.114,0.972,True
49.25,-55.25,0.75,0.937,0.8,0.126,1.0,True
49.25,-54.75,0.83575,0.9704999999999999,1.0,0.402,1.0,True
49.25,-54.25,0.8799999999999999,0.9450000000000001,0.8,0.63,1.0,True
49.25,-53.75,0.76575,0.7775,0.4,0.508,1.0,True
49.25,-53.25,0.86825,0.9490000000000001,1.0,0.575,1.0,True
49.25,-52.75,0.7725,0.99,1.0,0.11,1.0,True
49.25,-52.25,0.75775,1.0,1.0,0.031,1.0,True
49.25,-51.75,0.66425,0.8285,1.0,0.0,1.0,True
49.25,-51.25,0.75,1.0,1.0,0.0,1.0,True
48.75,-126.25,0.75,1.0,1.0,0.0,1.0,True
48.75,-125.75,0.75,1.0,1.0,0.0,1.0,True
48.75,-125.25,0.7185,0.937,1.0,0.0,1.0,True
48.75,-124.75,0.75,1.0,1.0,0.0,1.0,True
48.75,-124.25,0.688,0.876,1.0,0.0,1.0,True
48.75,-123.75,0.569,0.638,1.0,0.0,1.0,True
48.75,-123.25,0.634,0.756,1.0,0.024,1.0,True
48.75,-122.75,0.5285,0.545,0.0,0.024,1.0,True
48.75,-122.25,0.69575,0.8915,1.0,0.0,1.0,True
48.75,-121.75,0.7677499999999999,0.9844999999999999,1.0,0.102,1.0,True
48.75,-121.25,0.7835,0.994,1.0,0.146,1.0,True
48.75,-120.75,0.815,1.0,1.0,0.26,1.0,True
48.75,-120.25,0.749,0.994,1.0,0.008,1.0,True
48.75,-119.75,0.58175,0.575,0.2,0.268,0.909,True
48.75,-119.25,0.46075,0.4215,0.0,0.0,1.0,True
48.75,-118.75,0.56125,0.577,0.0,0.091,1.0,True
48.75,-118.25,0.625,0.701,0.6000000000000001,0.098,1.0,True
48.75,-117.75,0.5660000000000001,0.632,1.0,0.0,1.0,True
48.75,-117.25,0.45775,0.4135,0.0,0.004,1.0,True
48.75,-116.75,0.7925,0.9784999999999999,0.8,0.213,1.0,True
48.75,-116.25,0.5425,0.585,0.0,0.0,1.0,True
48.75,-115.75,0.47050000000000003,0.38,0.0,0.122,1.0,True
48.75,-115.25,0.54325,0.488,0.0,0.197,1.0,True
48.75,-114.75,0.5072500000000001,0.526,0.0,0.071,0.906,True
48.75,-114.25,0.39349999999999996,0.289,0.0,0.0,0.996,True
48.75,-113.75,0.55625,0.575,0.0,0.075,1.0,True
48.75,-113.25,0.628,0.7305,0.0,0.051,1.0,True
48.75,-112.75,0.54225,0.5845,0.0,0.0,1.0,True
48.75,-112.25,0.498,0.496,0.0,0.0,1.0,True
48.75,-111.75,0.31,0.12,0.0,0.0,1.0,True
48.75,-111.25,0.5,0.5,0.0,0.0,1.0,True
48.75,-110.75,0.44575,0.3915,0.0,0.0,1.0,True
48.75,-110.25,0.245,0.2065,0.0,0.0,0.567,True
48.75,-109.75,0.23225,0.0235,0.0,0.0,0.882,True
48.75,-109.25,0.2815,0.07500000000000001,0.0,0.0,0.976,True
48.75,-108.75,0.33275,0.1655,0.0,0.0,1.0,True
48.75,-108.25,0.1515,0.065,0.0,0.0,0.476,True
48.75,-107.75,0.34149999999999997,0.187,0.0,0.0,0.992,True
48.75,-107.25,0.5925,0.608,0.0,0.154,1.0,True
48.75,-106.75,0.806,0.8935,1.0,0.437,1.0,True
48.75,-106.25,0.76775,0.7775000000000001,0.4,0.516,1.0,True
48.75,-105.75,0.808,0.8285,1.0,0.575,1.0,True
48.75,-105.25,0.7422500000000001,0.8445,1.0,0.28,1.0,True
48.75,-104.75,0.552,0.614,0.8,0.0,0.98,True
48.75,-104.25,0.5225,0.624,0.6000000000000001,0.047,0.795,True
48.75,-103.75,0.6812499999999999,0.884,0.8,0.0,0.957,True
48.75,-103.25,0.9172499999999999,0.9465,0.8,0.776,1.0,True
48.75,-102.75,0.861,0.98,0.8,0.484,1.0,True
48.75,-102.25,0.92425,1.0,1.0,0.697,1.0,True
48.75,-101.75,0.83475,0.9804999999999999,1.0,0.378,1.0,True
48.75,-101.25,0.66725,0.7145,1.0,0.24,1.0,True
48.75,-100.75,0.8632500000000001,1.0,1.0,0.453,1.0,True
48.75,-100.25,0.52275,0.5455,0.0,0.0,1.0,True
48.75,-99.75,0.64775,0.6990000000000001,1.0,0.193,1.0,True
48.75,-99.25,0.443,0.386,0.0,0.0,1.0,True
48.75,-98.75,0.5720000000000001,0.63,0.0,0.028,1.0,True
48.75,-98.25,0.47850000000000004,0.451,0.0,0.012,1.0,True
48.75,-97.75,0.58075,0.6535,0.0,0.016,1.0,True
48.75,-97.25,0.8140000000000001,0.927,0.8,0.402,1.0,True
48.75,-96.75,0.42425,0.34249999999999997,0.0,0.012,1.0,True
48.75,-96.25,0.46175,0.4155,0.0,0.016,1.0,True
48.75,-95.75,0.255,0.01,0.0,0.0,1.0,True
48.75,-95.25,0.562,0.5965,0.0,0.055,1.0,True
48.75,-94.75,0.5137499999999999,0.498,0.0,0.059,1.0,True
48.75,-94.25,0.375,0.242,0.0,0.016,1.0,True
48.75,-93.75,0.51,0.514,0.0,0.012,1.0,True
48.75,-93.25,0.431,0.3465,0.0,0.031,1.0,True
48.75,-92.75,0.54425,0.5825,0.0,0.012,1.0,True
48.75,-92.25,0.42800000000000005,0.35600000000000004,0.0,0.0,1.0,True
48.75,-91.75,0.60325,0.7064999999999999,0.0,0.0,1.0,True
48.75,-91.25,0.7235,0.933,0.8,0.028,1.0,True
48.75,-90.75,0.68725,0.8685,0.8,0.012,1.0,True
48.75,-90.25,0.64275,0.7795000000000001,1.0,0.012,1.0,True
48.75,-89.75,0.76075,0.978,0.8,0.087,1.0,True
48.75,-89.25,0.7905,0.8405,0.8,0.524,0.957,True
48.75,-88.75,0.7225,0.7065,0.6000000000000001,0.528,0.949,True
48.75,-88.25,0.5865,0.6575,0.0,0.031,1.0,True
48.75,-87.75,0.6565,0.744,0.0,0.138,1.0,True
48.75,-87.25,0.7657499999999999,0.7969999999999999,0.4,0.469,1.0,True
48.75,-86.75,0.8454999999999999,0.864,0.6000000000000001,0.654,1.0,True
48.75,-86.25,0.9007499999999999,0.9175,1.0,0.768,1.0,True
48.75,-85.75,0.8445,0.884,0.6000000000000001,0.61,1.0,True
48.75,-85.25,0.80125,0.9510000000000001,1.0,0.303,1.0,True
48.75,-84.75,0.938,1.0,1.0,0.752,1.0,True
48.75,-84.25,1.0,1.0,1.0,1.0,1.0,True
48.75,-83.75,0.95275,1.0,1.0,0.811,1.0,True
48.75,-83.25,0.9802500000000001,0.998,0.8,0.925,1.0,True
48.75,-82.75,0.88775,1.0,1.0,0.551,1.0,True
48.75,-82.25,0.9450000000000001,1.0,1.0,0.78,1.0,True
48.75,-81.75,0.89175,1.0,1.0,0.567,1.0,True
48.75,-81.25,0.91925,1.0,1.0,0.677,1.0,True
48.75,-80.75,0.9135,1.0,1.0,0.654,1.0,True
48.75,-80.25,0.9085,1.0,1.0,0.634,1.0,True
48.75,-79.75,0.7885,1.0,1.0,0.154,1.0,True
48.75,-79.25,0.8455,1.0,1.0,0.382,1.0,True
48.75,-78.75,0.95175,1.0,1.0,0.807,1.0,True
48.75,-78.25,0.94875,1.0,1.0,0.795,1.0,True
48.75,-77.75,0.96075,1.0,1.0,0.843,1.0,True
48.75,-77.25,0.95775,1.0,1.0,0.831,1.0,True
48.75,-76.75,0.8652500000000001,1.0,1.0,0.461,1.0,True
48.75,-76.25,0.76675,1.0,1.0,0.067,1.0,True
48.75,-75.75,0.756,1.0,1.0,0.024,1.0,True
48.75,-75.25,0.95375,1.0,1.0,0.815,1.0,True
48.75,-74.75,0.7677499999999999,1.0,1.0,0.071,1.0,True
48.75,-74.25,0.9105,1.0,1.0,0.642,1.0,True
48.75,-73.75,0.8089999999999999,1.0,1.0,0.236,1.0,True
48.75,-73.25,0.91525,1.0,1.0,0.661,1.0,True
48.75,-72.75,0.94575,1.0,1.0,0.783,1.0,True
48.75,-72.25,0.9745,1.0,1.0,0.898,1.0,True
48.75,-71.75,0.9339999999999999,1.0,1.0,0.736,1.0,True
48.75,-71.25,0.929,0.996,1.0,0.724,1.0,True
48.75,-70.75,0.744,0.988,1.0,0.0,1.0,True
48.75,-70.25,0.6910000000000001,0.868,1.0,0.028,1.0,True
48.75,-69.75,0.66525,0.815,1.0,0.031,1.0,True
48.75,-69.25,0.75975,0.8405,1.0,0.358,1.0,True
48.75,-68.75,0.76875,0.7935,0.4,0.488,1.0,True
48.75,-68.25,0.82275,1.0,1.0,0.291,1.0,True
48.75,-67.75,0.819,1.0,1.0,0.276,1.0,True
48.75,-67.25,0.7775,0.7855,0.4,0.539,1.0,True
48.75,-66.75,0.82975,0.9704999999999999,0.8,0.378,1.0,True
48.75,-66.25,0.812,1.0,1.0,0.248,1.0,True
48.75,-65.75,0.86325,1.0,1.0,0.453,1.0,True
48.75,-65.25,0.79625,0.927,1.0,0.331,1.0,True
48.75,-64.75,0.6495,0.618,0.2,0.362,1.0,True
48.75,-64.25,0.76575,0.8505,0.2,0.362,1.0,True
48.75,-63.75,0.85025,0.986,1.0,0.429,1.0,True
48.75,-63.25,0.79325,1.0,1.0,0.173,1.0,True
48.75,-62.75,0.88675,1.0,1.0,0.547,1.0,True
48.75,-62.25,0.9745,1.0,1.0,0.898,1.0,True
48.75,-61.75,0.97725,1.0,1.0,0.909,1.0,True
48.75,-61.25,1.0,1.0,1.0,1.0,1.0,True
48.75,-60.75,0.995,1.0,1.0,0.98,1.0,True
48.75,-60.25,1.0,1.0,1.0,1.0,1.0,True
48.75,-59.75,1.0,1.0,1.0,1.0,1.0,True
48.75,-59.25,0.92425,1.0,1.0,0.697,1.0,True
48.75,-58.75,0.7735000000000001,1.0,1.0,0.094,1.0,True
48.75,-58.25,0.753,1.0,1.0,0.012,1.0,True
48.75,-57.75,0.752,1.0,1.0,0.008,1.0,True
48.75,-57.25,0.802,0.994,1.0,0.22,1.0,True
48.75,-56.75,1.0,1.0,1.0,1.0,1.0,True
48.75,-56.25,0.85825,1.0,1.0,0.433,1.0,True
48.75,-55.75,0.8612500000000001,1.0,1.0,0.445,1.0,True
48.75,-55.25,0.7735000000000001,1.0,1.0,0.094,1.0,True
48.75,-54.75,0.88575,1.0,1.0,0.543,1.0,True
48.75,-54.25,0.9635,0.976,0.8,0.902,1.0,True
48.75,-53.75,0.7755000000000001,0.7775000000000001,0.8,0.551,0.996,True
48.75,-53.25,0.641,0.646,0.2,0.272,1.0,True
48.75,-52.75,0.46149999999999997,0.39949999999999997,0.0,0.047,1.0,True
48.75,-52.25,0.74225,0.9844999999999999,1.0,0.0,1.0,True
48.75,-51.75,0.75,1.0,1.0,0.0,1.0,True
48.75,-51.25,0.88375,1.0,1.0,0.535,1.0,True
48.25,-126.75,0.77175,1.0,1.0,0.087,1.0,True
48.25,-126.25,0.75,1.0,1.0,0.0,1.0,True
48.25,-125.75,0.51875,0.5375,0.0,0.0,1.0,True
48.25,-125.25,0.75,1.0,1.0,0.0,1.0,True
48.25,-124.75,0.63975,0.7795000000000001,1.0,0.0,1.0,True
48.25,-124.25,0.75,1.0,1.0,0.0,1.0,True
48.25,-123.75,0.57675,0.6535,1.0,0.0,1.0,True
48.25,-123.25,0.51175,0.5235,0.0,0.0,1.0,True
48.25,-122.75,0.507,0.514,0.0,0.0,1.0,True
48.25,-122.25,0.386,0.266,0.0,0.012,1.0,True
48.25,-121.75,0.735,0.9545,0.8,0.031,1.0,True
48.25,-121.25,0.77275,1.0,1.0,0.091,1.0,True
48.25,-120.75,0.76575,0.992,1.0,0.079,1.0,True
48.25,-120.25,0.49124999999999996,0.4865,0.0,0.169,0.823,True
48.25,-119.75,0.48425,0.46299999999999997,0.4,0.031,0.98,True
48.25,-119.25,0.37,0.315,0.0,0.0,0.85,True
48.25,-118.75,0.51475,0.6045,0.0,0.0,0.85,True
48.25,-118.25,0.496,0.5375,0.8,0.0,0.909,True
48.25,-117.75,0.628,0.756,0.0,0.0,1.0,True
48.25,-117.25,0.66225,0.8245,0.0,0.0,1.0,True
48.25,-116.75,0.6585000000000001,0.817,0.0,0.0,1.0,True
48.25,-116.25,0.5305000000000001,0.5455,0.0,0.031,1.0,True
48.25,-115.75,0.39175,0.2855,0.0,0.051,0.945,True
48.25,-115.25,0.20775,0.0335,0.0,0.0,0.764,True
48.25,-114.75,0.3995,0.21850000000000003,0.0,0.161,1.0,True
48.25,-114.25,0.253,0.006,0.0,0.0,1.0,True
48.25,-113.75,0.699,0.776,0.2,0.244,1.0,True
48.25,-113.25,0.83075,0.933,1.0,0.457,1.0,True
48.25,-112.75,0.48824999999999996,0.4765,0.0,0.0,1.0,True
48.25,-112.25,0.4075,0.315,0.0,0.0,1.0,True
48.25,-111.75,0.25,0.0,0.0,0.0,1.0,True
48.25,-111.25,0.25,0.0,0.0,0.0,1.0,True
48.25,-110.75,0.19675,0.0175,0.0,0.0,0.752,True
48.25,-110.25,0.23425,0.2245,0.0,0.0,0.488,True
48.25,-109.75,0.049,0.049,0.0,0.0,0.098,True
48.25,-109.25,0.48624999999999996,0.5275,0.0,0.0,0.89,True
48.25,-108.75,0.26675,0.24,0.0,0.0,0.587,True
48.25,-108.25,0.1605,0.1495,0.0,0.0,0.343,True
48.25,-107.75,0.36024999999999996,0.246,0.0,0.071,0.878,True
48.25,-107.25,0.48725,0.4195,0.0,0.11,1.0,True
48.25,-106.75,0.6890000000000001,0.738,1.0,0.28,1.0,True
48.25,-106.25,0.7342500000000001,0.7655000000000001,0.4,0.406,1.0,True
48.25,-105.75,0.749,0.7915,0.4,0.413,1.0,True
48.25,-105.25,0.4605,0.421,0.0,0.0,1.0,True
48.25,-104.75,0.7497499999999999,0.8265,0.2,0.346,1.0,True
48.25,-104.25,0.633,0.689,0.0,0.154,1.0,True
48.25,-103.75,0.62,0.74,1.0,0.0,1.0,True
48.25,-103.25,0.5985,0.7030000000000001,0.8,0.0,0.988,True
48.25,-102.75,0.63575,0.7715000000000001,1.0,0.0,1.0,True
48.25,-102.25,0.98725,1.0,1.0,0.949,1.0,True
48.25,-101.75,0.7825,0.8955,1.0,0.339,1.0,True
48.25,-101.25,0.74225,0.7855,1.0,0.398,1.0,True
48.25,-100.75,0.8425,1.0,1.0,0.37,1.0,True
48.25,-100.25,0.7597499999999999,0.988,1.0,0.063,1.0,True
48.25,-99.75,0.752,1.0,1.0,0.008,1.0,True
48.25,-99.25,0.36700000000000005,0.23399999999999999,0.0,0.0,1.0,True
48.25,-98.75,0.5245,0.549,0.0,0.0,1.0,True
48.25,-98.25,0.4065,0.313,0.0,0.0,1.0,True
48.25,-97.75,0.6595,0.819,1.0,0.0,1.0,True
48.25,-97.25,0.761,0.882,0.8,0.28,1.0,True
48.25,-96.75,0.58975,0.646,0.0,0.067,1.0,True
48.25,-96.25,0.48525,0.47050000000000003,0.4,0.0,1.0,True
48.25,-95.75,0.309,0.116,0.0,0.004,1.0,True
48.25,-95.25,0.48824999999999996,0.4765,0.0,0.0,1.0,True
48.25,-94.75,0.5640000000000001,0.626,1.0,0.004,1.0,True
48.25,-94.25,0.32875,0.1575,0.0,0.0,1.0,True
48.25,-93.75,0.47350000000000003,0.447,0.0,0.0,1.0,True
48.25,-93.25,0.5,0.5,0.0,0.0,1.0,True
48.25,-92.75,0.5185,0.5215,0.0,0.031,1.0,True
48.25,-92.25,0.52,0.528,0.4,0.024,1.0,True
48.25,-91.75,0.46175,0.5,0.0,0.008,0.839,True
48.25,-91.25,0.567,0.62,0.0,0.028,1.0,True
48.25,-90.75,0.6575,0.8029999999999999,0.0,0.024,1.0,True
48.25,-90.25,0.621,0.728,0.6000000000000001,0.028,1.0,True
48.25,-89.75,0.7324999999999999,0.961,0.8,0.008,1.0,True
48.25,-89.25,0.7322500000000001,0.732,0.6000000000000001,0.465,1.0,True
48.25,-88.75,0.6615,0.7775000000000001,0.8,0.134,0.957,True
48.25,-88.25,0.253,0.006,0.0,0.0,1.0,True
48.25,-87.75,0.5985,0.6970000000000001,0.0,0.0,1.0,True
48.25,-87.25,0.5305,0.5609999999999999,0.0,0.0,1.0,True
48.25,-86.75,0.79625,0.815,1.0,0.555,1.0,True
48.25,-86.25,0.5680000000000001,0.636,1.0,0.0,1.0,True
48.25,-85.75,0.757,1.0,1.0,0.028,1.0,True
48.25,-85.25,0.7597499999999999,0.992,1.0,0.055,1.0,True
48.25,-84.75,0.8445,1.0,1.0,0.378,1.0,True
48.25,-84.25,0.994,1.0,1.0,0.976,1.0,True
48.25,-83.75,1.0,1.0,1.0,1.0,1.0,True
48.25,-83.25,1.0,1.0,1.0,1.0,1.0,True
48.25,-82.75,1.0,1.0,1.0,1.0,1.0,True
48.25,-82.25,0.99125,1.0,1.0,0.965,1.0,True
48.25,-81.75,0.99225,1.0,1.0,0.969,1.0,True
48.25,-81.25,0.9705,1.0,1.0,0.882,1.0,True
48.25,-80.75,0.9359999999999999,1.0,1.0,0.744,1.0,True
48.25,-80.25,0.997,1.0,1.0,0.988,1.0,True
48.25,-79.75,0.9842500000000001,1.0,1.0,0.937,1.0,True
48.25,-79.25,0.9782500000000001,0.998,0.8,0.917,1.0,True
48.25,-78.75,0.9782500000000001,1.0,1.0,0.913,1.0,True
48.25,-78.25,0.871,1.0,1.0,0.484,1.0,True
48.25,-77.75,0.9615,1.0,1.0,0.846,1.0,True
48.25,-77.25,0.937,1.0,1.0,0.748,1.0,True
48.25,-76.75,0.97725,1.0,1.0,0.909,1.0,True
48.25,-76.25,0.95075,1.0,1.0,0.803,1.0,True
48.25,-75.75,0.8995,1.0,1.0,0.598,1.0,True
48.25,-75.25,0.8967499999999999,1.0,1.0,0.587,1.0,True
48.25,-74.75,0.868,1.0,1.0,0.472,1.0,True
48.25,-74.25,0.92925,1.0,1.0,0.717,1.0,True
48.25,-73.75,0.94575,1.0,1.0,0.783,1.0,True
48.25,-73.25,0.8907499999999999,1.0,1.0,0.563,1.0,True
48.25,-72.75,0.993,1.0,1.0,0.972,1.0,True
48.25,-72.25,0.99025,1.0,1.0,0.961,1.0,True
48.25,-71.75,1.0,1.0,1.0,1.0,1.0,True
48.25,-71.25,0.99125,1.0,1.0,0.965,1.0,True
48.25,-70.75,0.9705,0.992,0.8,0.898,1.0,True
48.25,-70.25,0.994,1.0,1.0,0.976,1.0,True
48.25,-69.75,0.92725,1.0,1.0,0.709,1.0,True
48.25,-69.25,0.94,1.0,1.0,0.76,1.0,True
48.25,-68.75,0.88675,1.0,1.0,0.547,1.0,True
48.25,-68.25,0.94875,1.0,1.0,0.795,1.0,True
48.25,-67.75,0.85625,0.86,0.6000000000000001,0.705,1.0,True
48.25,-67.25,0.67525,0.7010000000000001,1.0,0.299,1.0,True
48.25,-66.75,0.57875,0.63,1.0,0.055,1.0,True
48.25,-66.25,0.5807500000000001,0.6065,1.0,0.11,1.0,True
48.25,-65.75,0.73325,0.9665,1.0,0.0,1.0,True
48.25,-65.25,0.80225,0.9645,1.0,0.28,1.0,True
48.25,-64.75,0.757,0.9195,1.0,0.189,1.0,True
48.25,-64.25,0.7875,1.0,1.0,0.15,1.0,True
48.25,-63.75,0.80225,1.0,1.0,0.209,1.0,True
48.25,-63.25,0.95475,1.0,1.0,0.819,1.0,True
48.25,-62.75,0.9015,1.0,1.0,0.606,1.0,True
48.25,-62.25,1.0,1.0,1.0,1.0,1.0,True
48.25,-61.75,1.0,1.0,1.0,1.0,1.0,True
48.25,-61.25,0.993,1.0,1.0,0.972,1.0,True
48.25,-60.75,1.0,1.0,1.0,1.0,1.0,True
48.25,-60.25,1.0,1.0,1.0,1.0,1.0,True
48.25,-59.75,1.0,1.0,1.0,1.0,1.0,True
48.25,-59.25,0.933,1.0,1.0,0.732,1.0,True
48.25,-58.75,0.8415,1.0,1.0,0.366,1.0,True
48.25,-58.25,0.935,1.0,1.0,0.74,1.0,True
48.25,-57.75,1.0,1.0,1.0,1.0,1.0,True
48.25,-57.25,0.86025,1.0,1.0,0.441,1.0,True
48.25,-56.75,0.7775000000000001,1.0,1.0,0.11,1.0,True
48.25,-56.25,0.99025,0.998,0.8,0.965,1.0,True
48.25,-55.75,1.0,1.0,1.0,1.0,1.0,True
48.25,-55.25,0.999,1.0,1.0,0.996,1.0,True
48.25,-54.75,0.98825,1.0,1.0,0.953,1.0,True
48.25,-54.25,0.9430000000000001,1.0,1.0,0.772,1.0,True
48.25,-53.75,0.95575,0.9784999999999999,0.8,0.866,1.0,True
48.25,-53.25,0.8077500000000001,0.846,0.4,0.539,1.0,True
48.25,-52.75,0.60825,0.7224999999999999,0.8,0.0,0.988,True
48.25,-52.25,0.41624999999999995,0.3325,0.0,0.0,1.0,True
48.25,-51.75,0.75,1.0,1.0,0.0,1.0,True
48.25,-51.25,0.75,1.0,1.0,0.0,1.0,True
47.75,-126.25,0.67225,0.8445,1.0,0.0,1.0,True
47.75,-125.75,0.50975,0.5195,0.0,0.0,1.0,True
47.75,-125.25,0.75,1.0,1.0,0.0,1.0,True
47.75,-124.75,0.61425,0.7285,1.0,0.0,1.0,True
47.75,-124.25,0.75,1.0,1.0,0.0,1.0,True
47.75,-123.75,0.815,1.0,1.0,0.26,1.0,True
47.75,-123.25,0.806,1.0,1.0,0.224,1.0,True
47.75,-122.75,0.56,0.612,1.0,0.016,1.0,True
47.75,-122.25,0.427,0.35400000000000004,0.0,0.0,1.0,True
47.75,-121.75,0.60525,0.7104999999999999,0.0,0.0,1.0,True
47.75,-121.25,0.82975,1.0,1.0,0.319,1.0,True
47.75,-120.75,0.692,0.8089999999999999,0.0,0.15,1.0,True
47.75,-120.25,0.5985,0.6970000000000001,0.6000000000000001,0.0,1.0,True
47.75,-119.75,0.40275,0.35250000000000004,0.0,0.0,0.906,True
