latitude,longitude,mean_cloud_cover,median_cloud_cover,mode_cloud_cover,min_cloud_cover,max_cloud_cover,inside_us
59.25,-66.75,0.7136363636363637,0.921,1.0,0.0,1.0,True
59.25,-66.25,0.7791818181818182,1.0,1.0,0.0,1.0,True
59.25,-65.75,0.7888181818181818,1.0,1.0,0.0,1.0,True
59.25,-65.25,0.7863636363636364,1.0,1.0,0.0,1.0,True
59.25,-64.75,0.8229090909090909,1.0,1.0,0.004,1.0,True
59.25,-64.25,0.8490000000000001,0.992,1.0,0.087,1.0,True
59.25,-63.75,0.7840909090909091,1.0,1.0,0.0,1.0,True
59.25,-63.25,0.8441818181818181,0.925,1.0,0.035,1.0,True
59.25,-62.75,0.861090909090909,1.0,1.0,0.0,1.0,True
59.25,-62.25,0.7913636363636364,1.0,1.0,0.0,1.0,True
59.25,-61.75,0.8350909090909091,1.0,1.0,0.071,1.0,True
59.25,-61.25,0.9129999999999999,1.0,1.0,0.52,1.0,True
59.25,-60.75,0.9438181818181818,1.0,1.0,0.516,1.0,True
59.25,-60.25,0.8933636363636364,1.0,1.0,0.441,1.0,True
58.75,-89.25,0.5475454545454546,0.89,0.0,0.0,1.0,True
58.75,-88.75,0.5547272727272727,0.787,1.0,0.0,1.0,True
58.75,-88.25,0.5329090909090909,0.846,0.0,0.0,1.0,True
58.75,-80.25,0.6227272727272727,0.98,1.0,0.0,1.0,True
58.75,-79.75,0.6631818181818182,0.984,1.0,0.0,1.0,True
58.75,-79.25,0.7115454545454546,1.0,1.0,0.0,1.0,True
58.75,-78.75,0.7197272727272727,1.0,1.0,0.0,1.0,True
58.75,-78.25,0.7440909090909091,0.906,1.0,0.0,1.0,True
58.75,-77.75,0.6180909090909091,0.563,1.0,0.0,1.0,True
58.75,-77.25,0.6008181818181818,0.5,1.0,0.083,1.0,True
58.75,-76.75,0.5962727272727273,0.5,0.4,0.031,1.0,True
58.75,-76.25,0.7188181818181818,0.965,1.0,0.0,1.0,True
58.75,-75.75,0.6395454545454545,0.665,1.0,0.0,1.0,True
58.75,-75.25,0.719090909090909,0.992,1.0,0.0,1.0,True
58.75,-74.75,0.6427272727272727,0.571,1.0,0.0,1.0,True
58.75,-74.25,0.8012727272727272,0.913,1.0,0.0,1.0,True
58.75,-73.75,0.8041818181818182,0.996,1.0,0.331,1.0,True
58.75,-73.25,0.8571818181818182,1.0,1.0,0.5,1.0,True
58.75,-72.75,0.750090909090909,0.909,1.0,0.161,1.0,True
58.75,-72.25,0.6937272727272727,0.776,1.0,0.0,1.0,True
58.75,-71.75,0.7323636363636364,1.0,1.0,0.0,1.0,True
58.75,-71.25,0.7176363636363636,1.0,1.0,0.0,1.0,True
58.75,-70.75,0.5911818181818181,0.543,1.0,0.0,1.0,True
58.75,-70.25,0.6868181818181818,0.976,1.0,0.0,1.0,True
58.75,-69.75,0.7881818181818182,1.0,1.0,0.079,1.0,True
58.75,-69.25,0.8442727272727272,1.0,1.0,0.0,1.0,True
58.75,-68.75,0.8210000000000001,1.0,1.0,0.0,1.0,True
58.75,-68.25,0.7888181818181818,0.988,0.8,0.0,1.0,True
